"country","year","gdp","pop","category","emissions","lgdp","lpop","lemissions","const","lgdp_sq","emissions_pc","lemissions_pc"
"Australia",1997,765487340203.969,18423037,"2.B",1e-06,27.3637785139635,16.7291124503367,-13.8155105579643,1,748.776374561252,5.42798671033446e-14,-30.544623008301
"Australia",1997,765487340203.969,18423037,"2.C",0.26027242,27.3637785139635,16.7291124503367,-1.3460264272629,1,748.776374561252,1.41275523682659e-08,-18.0751388775996
"Australia",1997,765487340203.969,18423037,"2.E",1e-06,27.3637785139635,16.7291124503367,-13.8155105579643,1,748.776374561252,5.42798671033446e-14,-30.544623008301
"Australia",1997,765487340203.969,18423037,"2.F",0.327682556389851,27.3637785139635,16.7291124503367,-1.11570995511878,1,748.776374561252,1.77865656129253e-08,-17.8448224054555
"Australia",1997,765487340203.969,18423037,"2.G",1.044951073,27.3637785139635,16.7291124503367,0.0439700642249857,1,748.776374561252,5.67198053719373e-08,-16.6851423861118
"Australia",1998,800802003173.879,18607584,"2.B",1e-06,27.4088795664102,16.7390797975148,-13.8155105579643,1,751.246679085977,5.37415281854968e-14,-30.554590355479
"Australia",1998,800802003173.879,18607584,"2.C",0.27615803,27.4088795664102,16.7390797975148,-1.28678200465829,1,751.246679085977,1.48411545528963e-08,-18.025861802173
"Australia",1998,800802003173.879,18607584,"2.E",1e-06,27.4088795664102,16.7390797975148,-13.8155105579643,1,751.246679085977,5.37415281854968e-14,-30.554590355479
"Australia",1998,800802003173.879,18607584,"2.F",0.4596275464969,27.4088795664102,16.7390797975148,-0.777338798996609,1,751.246679085977,2.47010867448939e-08,-17.5164185965114
"Australia",1998,800802003173.879,18607584,"2.G",1.163734912,27.4088795664102,16.7390797975148,0.151634584541205,1,751.246679085977,6.25408925736947e-08,-16.5874452129736
"Australia",1999,840492349102.757,18812264,"2.B",1e-06,27.457253686961,16.7500195555442,-13.8155105579643,1,753.900780030132,5.31568130236743e-14,-30.5655301135085
"Australia",1999,840492349102.757,18812264,"2.C",0.27438373,27.457253686961,16.7500195555442,-1.29322767789122,1,753.900780030132,1.45853646323483e-08,-18.0432472334354
"Australia",1999,840492349102.757,18812264,"2.E",1e-06,27.457253686961,16.7500195555442,-13.8155105579643,1,753.900780030132,5.31568130236743e-14,-30.5655301135085
"Australia",1999,840492349102.757,18812264,"2.F",0.69178937800633,27.457253686961,16.7500195555442,-0.368473736736393,1,753.900780030132,3.67733186184465e-08,-17.1184932922806
"Australia",1999,840492349102.757,18812264,"2.G",1.259769062,27.457253686961,16.7500195555442,0.230928420037814,1,753.900780030132,6.69653084817436e-08,-16.5190911355064
"Australia",2000,873281396004.422,19028802,"2.B",1e-06,27.4955236730411,16.761464284059,-13.8155105579643,1,756.003822054762,5.25519157748344e-14,-30.5769748420232
"Australia",2000,873281396004.422,19028802,"2.C",0.26183035,27.4955236730411,16.761464284059,-1.34005850403603,1,756.003822054762,1.37596865004954e-08,-18.101522788095
"Australia",2000,873281396004.422,19028802,"2.E",1e-06,27.4955236730411,16.761464284059,-13.8155105579643,1,756.003822054762,5.25519157748344e-14,-30.5769748420232
"Australia",2000,873281396004.422,19028802,"2.F",0.81608161830878,27.4955236730411,16.761464284059,-0.20324090658271,1,756.003822054762,4.28866524707535e-08,-16.9647051906417
"Australia",2000,873281396004.422,19028802,"2.G",1.311401966,27.4955236730411,16.761464284059,0.27109676800746,1,756.003822054762,6.89166856641842e-08,-16.4903675160515
"Australia",2001,891108713833.396,19274701,"2.B",1e-06,27.5157322702552,16.7743039649717,-13.8155105579643,1,757.115522368365,5.18814792509622e-14,-30.589814522936
"Australia",2001,891108713833.396,19274701,"2.C",0.1925166,27.5157322702552,16.7743039649717,-1.64757289520598,1,757.115522368365,9.98804598836579e-09,-18.4218768601777
"Australia",2001,891108713833.396,19274701,"2.E",1e-06,27.5157322702552,16.7743039649717,-13.8155105579643,1,757.115522368365,5.18814792509622e-14,-30.589814522936
"Australia",2001,891108713833.396,19274701,"2.F",1.13738999499705,27.5157322702552,16.7743039649717,0.128736159471577,1,757.115522368365,5.90094754256914e-08,-16.6455678055001
"Australia",2001,891108713833.396,19274701,"2.G",1.388301803,27.5157322702552,16.7743039649717,0.32808127576843,1,757.115522368365,7.20271511864179e-08,-16.4462226892033
"Australia",2002,926695941113.543,19495210,"2.B",1e-06,27.5548913455937,16.7856793523336,-13.8155105579643,1,759.272037067475,5.12946513528195e-14,-30.6011899102979
"Australia",2002,926695941113.543,19495210,"2.C",0.2263346,27.5548913455937,16.7856793523336,-1.48574084364182,1,759.272037067475,1.16097543960799e-08,-18.2714201959755
"Australia",2002,926695941113.543,19495210,"2.E",1e-06,27.5548913455937,16.7856793523336,-13.8155105579643,1,759.272037067475,5.12946513528195e-14,-30.6011899102979
"Australia",2002,926695941113.543,19495210,"2.F",1.36897547924416,27.5548913455937,16.7856793523336,0.314062634709932,1,759.272037067475,7.02211199183882e-08,-16.4716167176237
"Australia",2002,926695941113.543,19495210,"2.G",1.390974101,27.5548913455937,16.7856793523336,0.330004293788819,1,759.272037067475,7.13495315515965e-08,-16.4556750585448
"Australia",2003,955529142017.977,19720737,"2.B",1e-06,27.5855310993955,16.7971812796656,-13.8155105579643,1,760.961526035718,5.07080440249267e-14,-30.6126918376298
"Australia",2003,955529142017.977,19720737,"2.C",0.20233617,27.5855310993955,16.7971812796656,-1.59782475691967,1,760.961526035718,1.0260071416195e-08,-18.3950060365852
"Australia",2003,955529142017.977,19720737,"2.E",1e-06,27.5855310993955,16.7971812796656,-13.8155105579643,1,760.961526035718,5.07080440249267e-14,-30.6126918376298
"Australia",2003,955529142017.977,19720737,"2.F",1.74863366891043,27.5855310993955,16.7971812796656,0.558834722360496,1,760.961526035718,8.86697930665791e-08,-16.2383465573051
"Australia",2003,955529142017.977,19720737,"2.G",1.32351487,27.5855310993955,16.7971812796656,0.280290977982688,1,760.961526035718,6.71128502956051e-08,-16.5168903016829
"Australia",2004,995820301748.99,19932722,"2.B",1e-06,27.6268326583226,16.8078732608861,-13.8155105579643,1,763.241882730962,5.01687627008494e-14,-30.6233838188504
"Australia",2004,995820301748.99,19932722,"2.C",0.21637378,27.6268326583226,16.8078732608861,-1.53074790386099,1,763.241882730962,1.08552048235058e-08,-18.3386211647471
"Australia",2004,995820301748.99,19932722,"2.E",1e-06,27.6268326583226,16.8078732608861,-13.8155105579643,1,763.241882730962,5.01687627008494e-14,-30.6233838188504
"Australia",2004,995820301748.99,19932722,"2.F",2.00565501507106,27.6268326583226,16.8078732608861,0.695970698215218,1,763.241882730962,1.00621230510869e-07,-16.1119025626709
"Australia",2004,995820301748.99,19932722,"2.G",1.299544868,27.6268326583226,16.8078732608861,0.262014101629178,1,763.241882730962,6.51965581017986e-08,-16.545859159257
"Australia",2005,1027226011506.23,20176844,"2.B",1e-06,27.6578830922895,16.8200461681914,-13.8155105579643,1,764.958497146755,4.95617649618543e-14,-30.6355567261556
"Australia",2005,1027226011506.23,20176844,"2.C",0.16136371,27.6578830922895,16.8200461681914,-1.82409439353307,1,764.958497146755,7.99747026839282e-09,-18.6441405617244
"Australia",2005,1027226011506.23,20176844,"2.E",1e-06,27.6578830922895,16.8200461681914,-13.8155105579643,1,764.958497146755,4.95617649618543e-14,-30.6355567261556
"Australia",2005,1027226011506.23,20176844,"2.F",2.1505092882,27.6578830922895,16.8200461681914,0.765704692320911,1,764.958497146755,1.06583035890053e-07,-16.0543414758705
"Australia",2005,1027226011506.23,20176844,"2.G",1.296757444,27.6578830922895,16.8200461681914,0.259866874738005,1,764.958497146755,6.42695876520629e-08,-16.5601792934534
"Australia",2006,1055378534334.83,20450966,"2.B",1e-06,27.6849206188205,16.8335406765013,-13.8155105579643,1,766.454829670393,4.88974457245687e-14,-30.6490512344655
"Australia",2006,1055378534334.83,20450966,"2.C",0.16808147,27.6849206188205,16.8335406765013,-1.78330647664832,1,766.454829670393,8.21875455663072e-09,-18.6168471531496
"Australia",2006,1055378534334.83,20450966,"2.E",1e-06,27.6849206188205,16.8335406765013,-13.8155105579643,1,766.454829670393,4.88974457245687e-14,-30.6490512344655
"Australia",2006,1055378534334.83,20450966,"2.F",2.1621175278,27.6849206188205,16.8335406765013,0.771088078424079,1,766.454829670393,1.05722024465739e-07,-16.0624525980772
"Australia",2006,1055378534334.83,20450966,"2.G",0.361270607,27.6849206188205,16.8335406765013,-1.0181279975838,1,766.454829670393,1.76652098976645e-08,-17.8516686740851
"Australia",2007,1095249857104.1,20827622,"2.B",1e-06,27.7220036331717,16.8517906444542,-13.8155105579643,1,768.509485437583,4.8013162520426e-14,-30.6673012024185
"Australia",2007,1095249857104.1,20827622,"2.C",0.2273954,27.7220036331717,16.8517906444542,-1.48106492654225,1,768.509485437583,1.09179722965973e-08,-18.3328555709964
"Australia",2007,1095249857104.1,20827622,"2.E",1e-06,27.7220036331717,16.8517906444542,-13.8155105579643,1,768.509485437583,4.8013162520426e-14,-30.6673012024185
"Australia",2007,1095249857104.1,20827622,"2.F",2.2407139208,27.7220036331717,16.8517906444542,0.806794529731083,1,768.509485437583,1.07583761641151e-07,-16.0449961147231
"Australia",2007,1095249857104.1,20827622,"2.G",0.1635500085,27.7220036331717,16.8517906444542,-1.81063647302587,1,768.509485437583,7.85255313832755e-09,-18.6624271174801
"Australia",2008,1134331329533.5,21249199,"2.B",1e-06,27.7570644562776,16.8718297585066,-13.8155105579643,1,770.454627229952,4.70605974371081e-14,-30.6873403164709
"Australia",2008,1134331329533.5,21249199,"2.C",0.12680123,27.7570644562776,16.8718297585066,-2.0651345367106,1,770.454627229952,5.96734163956015e-09,-18.9369642952172
"Australia",2008,1134331329533.5,21249199,"2.E",1e-06,27.7570644562776,16.8718297585066,-13.8155105579643,1,770.454627229952,4.70605974371081e-14,-30.6873403164709
"Australia",2008,1134331329533.5,21249199,"2.F",2.2273752271,27.7570644562776,16.8718297585066,0.80082386402402,1,770.454627229952,1.0482160890394e-07,-16.0710058944826
"Australia",2008,1134331329533.5,21249199,"2.G",0.1049563,27.7570644562776,16.8718297585066,-2.2542112059321,1,770.454627229952,4.93930618278835e-09,-19.1260409644387
"Australia",2009,1155548849145.99,21691653,"2.B",1e-06,27.7755965410992,16.8924380901343,-13.8155105579643,1,771.483763213919,4.61006821379634e-14,-30.7079486480986
"Australia",2009,1155548849145.99,21691653,"2.C",0.08176422,27.7755965410992,16.8924380901343,-2.50391553937732,1,771.483763213919,3.76938631647851e-09,-19.3963536295117
"Australia",2009,1155548849145.99,21691653,"2.E",1e-06,27.7755965410992,16.8924380901343,-13.8155105579643,1,771.483763213919,4.61006821379634e-14,-30.7079486480986
"Australia",2009,1155548849145.99,21691653,"2.F",2.7030811745,27.7755965410992,16.8924380901343,0.994392298104942,1,771.483763213919,1.24613886018737e-07,-15.8980457920294
"Australia",2009,1155548849145.99,21691653,"2.G",0.075200355,27.7755965410992,16.8924380901343,-2.5875993272928,1,771.483763213919,3.46678766251701e-09,-19.4800374174271
"Australia",2010,1181046800748.81,22031750,"2.B",1e-06,27.797422280427,16.9079951527547,-13.8155105579643,1,772.696685436381,4.5389040816095e-14,-30.723505710719
"Australia",2010,1181046800748.81,22031750,"2.C",0.07883284,27.797422280427,16.9079951527547,-2.54042561766596,1,772.696685436381,3.57814699240868e-09,-19.4484207704207
"Australia",2010,1181046800748.81,22031750,"2.E",1e-06,27.797422280427,16.9079951527547,-13.8155105579643,1,772.696685436381,4.5389040816095e-14,-30.723505710719
"Australia",2010,1181046800748.81,22031750,"2.F",2.7258886574,27.797422280427,16.9079951527547,1.00279448775932,1,772.696685436381,1.23725471530859e-07,-15.9052006649954
"Australia",2010,1181046800748.81,22031750,"2.G",0.074446676,27.797422280427,16.9079951527547,-2.59767216826322,1,772.696685436381,3.3790632155866e-09,-19.505667321018
"Australia",2011,1209290178347.49,22340024,"2.B",1e-06,27.8210546739379,16.9218904259109,-13.8155105579643,1,774.011083170243,4.47627092969999e-14,-30.7374009838752
"Australia",2011,1209290178347.49,22340024,"2.C",0.077833375,27.8210546739379,16.9218904259109,-2.55318495520953,1,774.011083170243,3.48403273872938e-09,-19.4750753811205
"Australia",2011,1209290178347.49,22340024,"2.E",1e-06,27.8210546739379,16.9218904259109,-13.8155105579643,1,774.011083170243,4.47627092969999e-14,-30.7374009838752
"Australia",2011,1209290178347.49,22340024,"2.F",3.0847013388,27.8210546739379,16.9218904259109,1.12645484190914,1,774.011083170243,1.38079589296771e-07,-15.7954355840018
"Australia",2011,1209290178347.49,22340024,"2.G",0.073935534,27.8210546739379,16.9218904259109,-2.60456172762241,1,774.011083170243,3.30955481516045e-09,-19.5264521535333
"Australia",2012,1256476775507.65,22733465,"2.B",1e-06,27.8593327102794,16.9393486259177,-13.8155105579643,1,776.142419062047,4.39880150254262e-14,-30.7548591838819
"Australia",2012,1256476775507.65,22733465,"2.C",0.062003175,27.8593327102794,16.9393486259177,-2.7805696855708,1,776.142419062047,2.72739659352413e-09,-19.7199183114885
"Australia",2012,1256476775507.65,22733465,"2.E",1e-06,27.8593327102794,16.9393486259177,-13.8155105579643,1,776.142419062047,4.39880150254262e-14,-30.7548591838819
"Australia",2012,1256476775507.65,22733465,"2.F",2.857872363,27.8593327102794,16.9393486259177,1.05007741895827,1,776.142419062047,1.25712132444394e-07,-15.8892712069594
"Australia",2012,1256476775507.65,22733465,"2.G",0.073796301,27.8593327102794,16.9393486259177,-2.60644667058308,1,776.142419062047,3.24615279720887e-09,-19.5457952965007
"Australia",2013,1288878224236.96,23128129,"2.B",1e-06,27.8847933623715,16.9565601403176,-13.8155105579643,1,777.561700862158,4.3237392873414e-14,-30.7720706982818
"Australia",2013,1288878224236.96,23128129,"2.C",0.051935792,27.8847933623715,16.9565601403176,-2.95774709258712,1,777.561700862158,2.24556824289591e-09,-19.9143072329047
"Australia",2013,1288878224236.96,23128129,"2.E",0.000143,27.8847933623715,16.9565601403176,-8.85266592770437,1,777.561700862158,6.1829471808982e-12,-25.8092260680219
"Australia",2013,1288878224236.96,23128129,"2.F",3.0611249835,27.8847933623715,16.9565601403176,1.11878249006732,1,777.561700862158,1.32355063546212e-07,-15.8377776502502
"Australia",2013,1288878224236.96,23128129,"2.G",0.073497588,27.8847933623715,16.9565601403176,-2.61050268962834,1,777.561700862158,3.17784408760432e-09,-19.5670628299459
"Australia",2014,1322118614189.98,23475686,"2.B",1e-06,27.9102565766236,16.9714758052088,-13.8155105579643,1,778.982422172961,4.25972642503397e-14,-30.7869863631731
"Australia",2014,1322118614189.98,23475686,"2.C",0.046648528,27.9102565766236,16.9714758052088,-3.0651139063131,1,778.982422172961,1.98709967410537e-09,-20.0365897115219
"Australia",2014,1322118614189.98,23475686,"2.E",0.0001358,27.9102565766236,16.9714758052088,-8.90432734283968,1,778.982422172961,5.78470848519613e-12,-25.8758031480485
"Australia",2014,1322118614189.98,23475686,"2.F",3.5741185287,27.9102565766236,16.9714758052088,1.27371858034512,1,778.982422172961,1.52247671429069e-07,-15.6977572248637
"Australia",2014,1322118614189.98,23475686,"2.G",0.073386325,27.9102565766236,16.9714758052088,-2.61201766862105,1,778.982422172961,3.12605667838631e-09,-19.5834934738299
"Australia",2015,1350580336316.75,23815995,"2.B",1e-06,27.9315554947606,16.9858679717348,-13.8155105579643,1,780.171792356893,4.19885879216888e-14,-30.8013785296991
"Australia",2015,1350580336316.75,23815995,"2.C",0.050926166,27.9315554947606,16.9858679717348,-2.97737842071509,1,780.171792356893,2.13831779860552e-09,-19.9632463924499
"Australia",2015,1350580336316.75,23815995,"2.E",0.0001599,27.9315554947606,16.9858679717348,-8.74096193812437,1,780.171792356893,6.71397520867803e-12,-25.7268299098592
"Australia",2015,1350580336316.75,23815995,"2.F",4.0878550172,27.9315554947606,16.9858679717348,1.40802038681261,1,780.171792356893,1.71643259800819e-07,-15.5778475849222
"Australia",2015,1350580336316.75,23815995,"2.G",0.073848563,27.9315554947606,16.9858679717348,-2.60573872855561,1,780.171792356893,3.10079688041587e-09,-19.5916067002904
"Australia",2016,1387458580571.73,24190907,"2.B",1e-06,27.9584948302812,17.0014873767159,-13.8155105579643,1,781.677433174862,4.13378464891788e-14,-30.8169979346801
"Australia",2016,1387458580571.73,24190907,"2.C",0.04333116,27.9584948302812,17.0014873767159,-3.13888327229856,1,781.677433174862,1.79121684027804e-09,-20.1403706490144
"Australia",2016,1387458580571.73,24190907,"2.E",0.000144,27.9584948302812,17.0014873767159,-8.84569725838827,1,781.677433174862,5.95264989444174e-12,-25.8471846351041
"Australia",2016,1387458580571.73,24190907,"2.F",4.177955612,27.9584948302812,17.0014873767159,1.42982203885582,1,781.677433174862,1.72707687727459e-07,-15.5716653378601
"Australia",2016,1387458580571.73,24190907,"2.G",0.073890361,27.9584948302812,17.0014873767159,-2.6051728925527,1,781.677433174862,3.054468400048e-09,-19.6066602692686
"Australia",2017,1419122933343.79,24594202,"2.B",1e-06,27.981060144141,17.0180212820662,-13.8155105579643,1,782.939726790035,4.06599897000114e-14,-30.8335318400305
"Australia",2017,1419122933343.79,24594202,"2.C",0.039449936,27.981060144141,17.0180212820662,-3.23272285399829,1,782.939726790035,1.60403399142611e-09,-20.2507441360645
"Australia",2017,1419122933343.79,24594202,"2.E",0.000304,27.981060144141,17.0180212820662,-8.09848285655805,1,782.939726790035,1.23606368688035e-11,-25.1165041386242
"Australia",2017,1419122933343.79,24594202,"2.F",4.1175796642,27.981060144141,17.0180212820662,1.41526553059348,1,782.939726790035,1.67420746735348e-07,-15.6027557514727
"Australia",2017,1419122933343.79,24594202,"2.G",0.073812818,27.981060144141,17.0180212820662,-2.60622287682046,1,782.939726790035,3.00122841960882e-09,-19.6242441588866
"Australia",2018,1460036887869.7,24966643,"2.B",1e-06,28.0094828169938,17.0330512118883,-13.8155105579643,1,784.531127675471,4.00534425072686e-14,-30.8485617698526
"Australia",2018,1460036887869.7,24966643,"2.C",0.041748964,28.0094828169938,17.0330512118883,-3.17608064236441,1,784.531127675471,1.67218972931203e-09,-20.2091318542527
"Australia",2018,1460036887869.7,24966643,"2.E",0.000347,28.0094828169938,17.0330512118883,-7.96618577801742,1,784.531127675471,1.38985445500222e-11,-24.9992369899057
"Australia",2018,1460036887869.7,24966643,"2.F",4.1278425306,28.0094828169938,17.0330512118883,1.41775488079468,1,784.531127675471,1.65334303478445e-07,-15.6152963310936
"Australia",2018,1460036887869.7,24966643,"2.G",0.075124583,28.0094828169938,17.0330512118883,-2.58860743689092,1,784.531127675471,3.00899816607303e-09,-19.6216586487792
"Australia",2019,1491740073728.97,25340217,"2.B",1e-06,28.0309643892148,17.0479032963565,-13.8155105579643,1,785.73496458943,3.94629611893221e-14,-30.8634138543208
"Australia",2019,1491740073728.97,25340217,"2.C",0.0403101188913497,28.0309643892148,17.0479032963565,-3.21115275243172,1,785.73496458943,1.59075665734629e-09,-20.2590560487882
"Australia",2019,1491740073728.97,25340217,"2.E",0.00040936666666667,28.0309643892148,17.0479032963565,-7.80089930801604,1,785.73496458943,1.6154820878869e-11,-24.8488026043725
"Australia",2019,1491740073728.97,25340217,"2.F",4.59147912342921,28.0309643892148,17.0479032963565,1.52420222127448,1,785.73496458943,1.8119336244947e-07,-15.523701075082
"Australia",2019,1491740073728.97,25340217,"2.G",0.0750600984035362,28.0309643892148,17.0479032963565,-2.58946617427777,1,785.73496458943,2.96209375016545e-09,-19.6373694706343
"Australia",2020,1490980996778.96,25655289,"2.B",1e-06,28.0304554063442,17.0602603071554,-13.8155105579643,1,785.70643028705,3.89783174923502e-14,-30.8757708651197
"Australia",2020,1490980996778.96,25655289,"2.C",0.0402898459735035,28.0304554063442,17.0602603071554,-3.21165580273224,1,785.70643028705,1.57043040807311e-09,-20.2719161098876
"Australia",2020,1490980996778.96,25655289,"2.E",0.00047173333333333,28.0304554063442,17.0602603071554,-7.65909670378682,1,785.70643028705,1.83873716383912e-11,-24.7193570109422
"Australia",2020,1490980996778.96,25655289,"2.F",4.85480496988221,28.0304554063442,17.0602603071554,1.57996892995438,1,785.70643028705,1.89232129479508e-07,-15.480291377201
"Australia",2020,1490980996778.96,25655289,"2.G",0.0751804344909547,28.0304554063442,17.0602603071554,-2.5878642615205,1,785.70643028705,2.93040684480127e-09,-19.6481245686759
"Australia",2021,1524322499298.68,25688079,"2.B",1e-06,28.052571164519,17.0615375901127,-13.8155105579643,1,786.946748940404,3.89285629338029e-14,-30.877048148077
"Australia",2021,1524322499298.68,25688079,"2.C",0.0392833387217705,28.052571164519,17.0615375901127,-3.23695480109958,1,786.946748940404,1.52924392368034e-09,-20.2984923912123
"Australia",2021,1524322499298.68,25688079,"2.E",0.00057366501823051,28.052571164519,17.0615375901127,-7.46346492393367,1,786.946748940404,2.23319547651076e-11,-24.5250025140464
"Australia",2021,1524322499298.68,25688079,"2.F",5.0065548200218,28.052571164519,17.0615375901127,1.61074801787543,1,786.946748940404,1.94897984392753e-07,-15.4507895722373
"Australia",2021,1524322499298.68,25688079,"2.G",0.0755585578639028,28.052571164519,17.0615375901127,-2.58284732250367,1,786.946748940404,2.94138607499233e-09,-19.6443849126164
"Australia",2022,1579466215838.34,25978935,"2.B",1e-06,28.0881080678103,17.0727965752949,-13.8155105579643,1,788.941814828989,3.84927249712123e-14,-30.8883071332592
"Australia",2022,1579466215838.34,25978935,"2.C",0.0383019756924456,28.0881080678103,17.0727965752949,-3.26225379946683,1,788.941814828989,1.47434741618337e-09,-20.3350503747617
"Australia",2022,1579466215838.34,25978935,"2.E",0.00069762200355019,28.0881080678103,17.0727965752949,-7.26783314408054,1,788.941814828989,2.68533719165235e-11,-24.3406297193754
"Australia",2022,1579466215838.34,25978935,"2.F",5.17148160965425,28.0881080678103,17.0727965752949,1.64315922573431,1,788.941814828989,1.99064419294103e-07,-15.4296373495606
"Australia",2022,1579466215838.34,25978935,"2.G",0.0759775207388752,28.0881080678103,17.0727965752949,-2.57731776219891,1,788.941814828989,2.9245818097961e-09,-19.6501143374938
"Austria",1969,127132879969.536,7441055,NA,NA,25.5684986753885,15.8225231978317,NA,1,653.748124513342,NA,NA
"Austria",1970,135169130645.024,7467086,NA,NA,25.629792650854,15.8260153872945,NA,1,656.886271325769,NA,NA
"Austria",1971,142082989214.129,7500482,NA,NA,25.6796771549198,15.8304778431082,NA,1,659.445818780907,NA,NA
"Austria",1972,150903303811.962,7544201,NA,NA,25.7399050965293,15.8362897466308,NA,1,662.542714378337,NA,NA
"Austria",1973,158283132276.333,7586115,NA,NA,25.7876512427316,15.8418301606204,NA,1,665.002956616759,NA,NA
"Austria",1974,164522871893.839,7599038,NA,NA,25.8263154363552,15.8435322182974,NA,1,666.998569018116,NA,NA
"Austria",1975,163924443911.638,7578903,NA,NA,25.8226714507563,15.84087902419,NA,1,666.810360853703,NA,NA
"Austria",1976,171429635128.008,7565525,NA,NA,25.8674387285613,15.8391123013426,NA,1,669.124386375874,NA,NA
"Austria",1977,180138227325.32,7568430,NA,NA,25.9169903227147,15.8394962062816,NA,1,671.690387387686,NA,NA
"Austria",1978,179758759493.059,7562305,NA,NA,25.9148815638932,15.8386865958648,NA,1,671.581086470614,NA,NA
"Austria",1979,189387896783.516,7549425,NA,NA,25.9670631127184,15.8369819593846,NA,1,674.288366699899,NA,NA
"Austria",1980,192667120935.942,7549433,NA,NA,25.9842297747469,15.8369830190674,NA,1,675.180196986844,NA,NA
"Austria",1981,192389112509.963,7568710,NA,NA,25.9827857857908,15.8395332013811,NA,1,675.105157190293,NA,NA
"Austria",1982,196258547592.121,7574140,NA,NA,26.00269874727,15.8402503715614,NA,1,676.140342141276,NA,NA
"Austria",1983,202093486979.047,7561910,NA,NA,26.0319962341125,15.8386343617489,NA,1,677.664827932849,NA,NA
"Austria",1984,202197109935.467,7561434,NA,NA,26.0325088503321,15.8385714127079,NA,1,677.691517042617,NA,NA
"Austria",1985,207249365643.959,7564985,NA,NA,26.0571885701318,15.839040922387,NA,1,678.97707617941,NA,NA
"Austria",1986,212018988476.745,7569794,NA,NA,26.079941675894,15.8396764123617,NA,1,680.16335781803,NA,NA
"Austria",1987,214896442478.295,7574586,NA,NA,26.0934220861456,15.8403092544008,NA,1,680.866676165751,NA,NA
"Austria",1988,221979171128.378,7585317,NA,NA,26.1258493906709,15.841724962904,NA,1,682.56000638402,NA,NA
"Austria",1989,230607667590.116,7619567,NA,NA,26.1639836948362,15.8462301019013,NA,1,684.554042783654,NA,NA
"Austria",1990,240629049863.283,7677850,"2.C",0.044105295,26.2065223724475,15.8538501180145,-3.12117543570971,1,686.78181485759,5.7444851097638e-09,-18.9750255537242
"Austria",1990,240629049863.283,7677850,"2.E",0.008056288,26.2065223724475,15.8538501180145,-4.82130237445315,1,686.78181485759,1.04928957976517e-09,-20.6751524924676
"Austria",1990,240629049863.283,7677850,"2.F",1e-06,26.2065223724475,15.8538501180145,-13.8155105579643,1,686.78181485759,1.30244795092376e-13,-29.6693606759787
"Austria",1990,240629049863.283,7677850,"2.G",0.0324625667,26.2065223724475,15.8538501180145,-3.42766764731691,1,686.78181485759,4.22808034801409e-09,-19.2815177653314
"Austria",1991,248910606082.174,7754891,"2.C",0.041714868,26.2403596572328,15.8638342990459,-3.17689766696248,1,688.556474940931,5.37916883680248e-09,-19.0407319660084
"Austria",1991,248910606082.174,7754891,"2.E",0.012209551,26.2403596572328,15.8638342990459,-4.40553676467245,1,688.556474940931,1.57443231632785e-09,-20.2693710637183
"Austria",1991,248910606082.174,7754891,"2.F",1e-06,26.2403596572328,15.8638342990459,-13.8155105579643,1,688.556474940931,1.28950877581645e-13,-29.6793448570102
"Austria",1991,248910606082.174,7754891,"2.G",0.048760334,26.2403596572328,15.8638342990459,-3.02083812451558,1,688.556474940931,6.28768786047412e-09,-18.8846724235615
"Austria",1992,254121610895.057,7840709,"2.C",0.0229128518,26.2610787724363,15.8748398219112,-3.77605731186981,1,689.644258292106,2.92229335382808e-09,-19.650897133781
"Austria",1992,254121610895.057,7840709,"2.E",0.015954817,26.2610787724363,15.8748398219112,-4.13799448907641,1,689.644258292106,2.03486916808161e-09,-20.0128343109876
"Austria",1992,254121610895.057,7840709,"2.F",8.11945e-06,26.2610787724363,15.8748398219112,-11.7212481400749,1,689.644258292106,1.03555048401873e-12,-27.5960879619861
"Austria",1992,254121610895.057,7840709,"2.G",0.07078375,26.2610787724363,15.8748398219112,-2.64812582440017,1,689.644258292106,9.02772313065056e-09,-18.5229656463114
"Austria",1993,255460346929.86,7905633,"2.C",0.0116,26.2663330366195,15.8830861013211,-4.45675018086982,1,689.920251190611,1.46730818392404e-09,-20.339836282191
"Austria",1993,255460346929.86,7905633,"2.E",0.019700082,26.2663330366195,15.8830861013211,-3.92713248081031,1,689.920251190611,2.49190444332541e-09,-19.8102185821314
"Austria",1993,255460346929.86,7905633,"2.F",0.2273173544,26.2663330366195,15.8830861013211,-1.48140820084019,1,689.920251190611,2.87538460740588e-08,-17.3644943021613
"Austria",1993,255460346929.86,7905633,"2.G",0.105054816,26.2663330366195,15.8830861013211,-2.25327300790618,1,689.920251190611,1.32886026963306e-08,-18.1363591092273
"Austria",1994,261596808649.455,7936118,"2.C",0.0156,26.2900702571028,15.8869347967879,-4.16048436472665,1,691.167794123402,1.9656965786043e-09,-20.0474191615146
"Austria",1994,261596808649.455,7936118,"2.E",0.02322317,26.2900702571028,15.8869347967879,-3.76260479178926,1,691.167794123402,2.92626319316321e-09,-19.6495395885772
"Austria",1994,261596808649.455,7936118,"2.F",0.242111822894,26.2900702571028,15.8869347967879,-1.41835558147627,1,691.167794123402,3.05075885834863e-08,-17.3052903782642
"Austria",1994,261596808649.455,7936118,"2.G",0.150688346,26.2900702571028,15.8869347967879,-1.89254150878857,1,691.167794123402,1.89876644979321e-08,-17.7794763055765
